age,weight,steps,calories,activity_level,heart_rate
59,60,1319,2772,3,108.32513009850388
53,63,4127,1858,3,107.64389010155317
37,90,1988,3085,3,110.29838903155441
48,71,12369,2453,1,87.82216926516786
33,58,2746,2034,2,93.91043169971938
45,63,1859,1667,2,102.4000061874938
47,87,16313,2534,2,112.55696188738979
40,82,12752,2667,1,81.58960293029148
35,92,7912,3510,2,107.35844986680547
46,90,15746,2591,2,109.6133546313336
54,78,19964,2475,1,94.48490807432356
35,63,11699,3096,1,83.90680339575268
32,50,19058,3396,2,116.05691521833846
46,53,17953,3580,2,101.12285780746264
22,60,11695,3103,3,136.35160207366368
53,56,12061,1568,1,85.78348187375055
18,73,5252,3402,2,106.07622845818481
22,84,18712,3193,2,110.03814252524135
33,61,8614,2029,2,100.35679494991285
27,72,11258,3404,2,107.45236507054307
35,54,6854,2327,3,117.60255532553552
43,66,13447,2649,3,131.90169943413648
18,95,15577,2826,3,134.56483190315646
46,99,19102,3869,2,106.51576675159124
46,64,8825,3884,2,94.64337498160349
47,57,16091,2290,2,100.06185928490336
27,73,10844,3741,3,122.05009943894594
42,84,9423,2424,1,75.43802953042146
51,94,3508,3707,3,107.58405406608645
27,65,13179,1541,3,133.60191987655432
50,73,405,3105,1,74.75381459010241
46,93,7906,2082,3,123.39236276958675
48,67,18425,1883,1,82.22438578831334
51,52,10607,2819,3,122.10625717224266
53,88,1856,2724,3,114.3485642350819
37,74,13590,2285,2,111.54838541002871
48,91,9623,2895,1,79.80714117342369
32,80,11888,2029,3,120.99738917401542
28,69,15581,3720,1,92.74385872392416
26,98,6071,1576,2,97.00410348800543
24,79,2136,3185,2,94.56182345662198
56,86,1725,1780,1,67.86446484716578
36,95,3890,3990,1,85.02963666306208
45,67,3095,1964,1,75.83088711524826
19,97,5790,1705,3,123.3577230037168
37,51,19787,1808,3,130.86838944643
51,80,9013,1773,1,73.85908237865749
51,62,16997,3043,1,80.43882378525055
47,84,13350,2352,3,116.48209273635635
54,94,10346,2730,2,95.87248825104251
52,89,2501,1543,2,90.15175807964967
55,68,12438,3829,1,79.24703182243105
44,81,19693,2808,1,94.90344361181616
51,60,14336,3102,2,102.31679551917857
59,95,17141,2896,2,89.03556953147273
36,89,13211,2284,1,80.35318503019742
38,52,9591,2220,1,92.36311398036374
35,59,5174,2147,1,79.44474373046886
21,74,5008,1997,3,126.65773037783615
36,75,8508,2123,2,101.47226300616263
46,92,4611,3514,3,115.69841010867486
33,68,5611,3070,1,71.38053312047137
30,88,14179,2024,2,114.5061178775699
57,68,4192,2095,1,71.65916191773881
22,85,17666,3855,1,90.62496910037666
40,52,2810,3712,1,72.76200564331901
21,53,7579,3330,3,122.17890467784504
22,90,8605,3401,3,126.88353644363593
49,89,11702,1730,1,80.47241994405434
32,67,8765,3410,2,90.52183107025843
28,73,15848,2971,3,131.16806897596842
34,72,2152,1532,3,118.26653585884239
41,55,18645,3427,3,133.44017120963593
35,96,19894,1759,1,82.8285750238674
38,66,2446,3306,2,92.39754275848632
59,75,8304,3933,3,120.20163522758003
26,73,286,2925,1,68.11032726916893
40,78,3617,3775,3,115.150274222038
39,52,13004,2365,3,124.74841492238876
53,64,17808,3226,3,127.47916667929681
42,88,16103,3347,3,124.65576951797762
40,64,6857,3064,3,122.12493867067818
55,78,9708,2772,3,112.1540082766102
25,76,15088,3465,2,112.84083124133403
20,74,17155,3695,1,105.36040635726935
23,76,1129,3378,3,111.43443784333675
25,80,18096,2487,1,93.35197042521395
50,80,12381,1560,3,126.38206777102958
31,53,12993,2627,3,125.67945516200697
19,89,16,2667,3,115.02749985622349
35,50,12479,1801,2,102.13439197396565
32,66,2244,3910,1,74.01225840088732
18,88,2587,2527,3,117.39149229057837
48,68,3823,1870,1,73.4268266148591
37,82,11617,1818,1,89.7853879711894
34,74,12347,3472,3,130.2263182243541
35,51,8340,1925,1,83.87308825834761
59,63,19385,2626,3,133.2904182739778
25,57,4077,1721,1,81.48033934031129
31,76,768,3948,2,89.713836356982
43,67,10661,2168,3,120.62514822049364
23,60,7495,1572,1,86.40626557174801
18,93,13381,3135,1,85.72330255169649
27,93,11945,2600,2,100.62985234349124
33,94,6324,2743,2,98.0767828536348
22,65,9315,2103,2,99.08235218819999
46,88,3898,3782,2,97.01478061319214
44,62,4689,2180,1,86.30042499262586
38,69,5105,2071,3,120.79544737003822
43,77,11,2843,1,68.98647080173144
43,69,3592,2158,3,114.547790629658
51,68,8174,3696,2,96.88168230370246
24,54,3489,3241,3,128.94689120636542
47,93,18332,2881,3,130.7223178377111
55,67,15601,1652,2,97.90644662089623
21,85,12061,2474,2,117.32827565243143
46,63,6076,1883,1,76.67744886574333
59,93,2429,1847,2,99.63771594490818
42,71,17608,3774,1,85.32881344979515
27,69,8664,1951,2,101.61462072345074
35,60,4271,3684,3,113.43922329941502
54,57,18331,2476,3,123.59512604608312
43,72,14849,2474,2,112.90756957317608
44,61,16899,1618,2,101.40745913483838
44,96,12650,3543,1,79.36126085410159
43,51,14467,3060,1,83.53914574437316
24,66,16315,2787,1,86.10222054917239
45,87,15250,2480,1,83.91626885238733
53,86,10669,2747,2,96.01526062545913
31,50,17132,3782,3,135.0630413704174
47,69,10315,3051,2,102.6621659763425
39,96,14469,1816,1,93.07601302952492
28,94,17942,1586,1,86.47610326581331
56,96,2826,2055,3,109.06343099996687
40,79,1023,3745,1,68.0848753681156
50,96,19036,1591,2,105.90816421922814
53,78,15231,2910,2,104.81654567835268
23,69,14845,3219,2,104.04772951273773
34,77,5580,2336,2,101.53380225305776
33,55,17063,3566,1,86.31391356653117
30,93,6504,2921,3,125.6044628925821
36,89,14028,3212,2,98.02840660069312
36,82,4666,3086,3,118.89756331984955
41,68,7327,3968,1,84.18431007665266
47,93,17204,1981,1,91.60465212575852
20,53,7459,2307,1,81.9854162861644
38,63,2613,3698,1,75.62561550249812
58,54,14537,2362,2,102.6163519140943
23,94,3771,3237,2,101.60101341279793
57,92,4217,2980,3,106.33565951807864
35,64,15273,3373,1,87.45694915302298
33,85,14068,3355,2,113.78216984805843
22,72,3662,1704,3,119.32125694620429
22,75,3095,1760,1,74.40881532544525
45,88,1429,1526,2,89.74702542183222
26,54,669,3985,1,73.22371111507582
48,57,18471,2004,3,119.8980365886321
36,70,11340,2046,2,102.31960115105358
26,61,12136,3655,2,106.97750079814979
31,77,2895,3633,3,112.75264312939625
57,77,1896,2145,3,112.60917616117253
58,77,14472,3840,2,109.3891910779809
56,57,6853,3794,1,73.4731949788937
24,60,16721,3398,2,102.4053080634962
24,96,10438,3450,3,122.55511194684344
33,62,14638,1573,3,130.37097747251167
34,67,3978,3001,3,104.32959776015596
50,50,4296,2820,2,89.2107879067832
20,81,19536,1982,2,121.75256511920321
46,65,4125,2023,1,79.55357605142659
57,84,15566,2751,1,85.88961329511817
31,96,7253,3057,2,93.62661311451937
52,83,18843,2149,1,85.47062880582133
33,58,15967,3827,3,130.494056698441
27,74,15242,2517,2,109.93454209296947
55,57,9329,3490,2,92.85256654202315
58,51,11818,1571,2,94.1116182073762
19,59,14265,3020,2,116.09752911949532
19,97,10113,2899,3,128.51085831779116
45,96,7977,1840,1,74.3678043743615
33,56,16460,3471,2,115.39168868637657
49,65,7836,2327,3,124.86536788592213
45,55,4757,2290,1,78.6915611899486
23,89,5397,3543,1,73.38831132378492
37,93,3917,3138,1,71.27216707857221
39,65,1717,3525,1,63.01597562020437
36,98,1114,3394,2,94.35622808260047
56,71,854,1536,2,92.03285302430741
33,92,15202,3360,3,124.33623263874254
24,93,19590,3900,3,134.19657524616852
27,58,6189,3302,3,118.77560060527074
44,96,614,2337,1,71.39851887503346
30,87,11253,3827,2,108.32936611521797
29,97,18282,1968,3,134.9144292610198
19,92,19663,2044,2,111.63281891390803
57,81,8879,3124,1,82.3432140230508
27,89,11621,1830,2,107.49433825355142
21,65,7666,1599,3,113.23015878217
58,98,3008,2126,2,98.62856882328084
35,72,9267,2256,3,124.09272038550519
31,96,18057,1933,2,106.29947741571364
51,63,5112,2515,2,101.76404988755823
31,51,918,3013,2,85.57700443553752
33,70,6113,2045,3,115.46830541047458
31,97,12906,3064,1,93.15844463599898
18,67,4950,1582,2,105.7897623758748
52,63,18733,3127,1,82.99238260165514
47,88,4171,2719,2,97.79057077625555
19,87,1235,1553,3,117.99295337071071
30,88,17527,3353,2,111.38533562780381
46,65,13436,1811,3,123.70018093358149
40,76,10583,1699,3,110.95758965455848
24,56,10795,1599,3,125.88710001069919
56,71,8391,2305,2,91.6354038962129
40,82,15343,2411,3,123.71910224230204
51,85,8404,1557,1,82.804947264757
22,87,2293,3306,1,79.57659396010018
50,54,14350,3495,2,99.01952696210714
34,53,18771,1821,1,90.95381936039277
31,63,17148,3390,3,128.93695209675613
55,57,18235,2370,1,86.01857077408631
33,89,1468,3193,3,109.49981514348491
38,71,1342,3725,2,98.75778781897347
30,68,16298,3844,2,109.0944262398322
27,91,17292,2121,3,123.76388730637001
18,76,10639,2626,3,127.26264651414239
28,60,16091,2269,3,131.6955684355759
52,73,2394,3830,1,76.29775792815892
59,52,5425,3873,3,114.89081634709171
31,86,9627,1903,2,97.52230353344277
43,62,8713,2074,2,88.81656538563934
36,51,13170,3057,1,86.27898429373036
50,78,467,3218,3,115.00951183696802
28,61,18503,2656,3,139.25543361337003
31,92,161,2397,2,99.29334307208242
52,63,13150,3657,2,100.04402766306757
28,99,9449,3679,2,103.39144302735131
45,87,4323,2937,2,91.66384631221908
39,75,16983,2120,2,110.22866301280773
54,51,7573,2713,3,120.72092115737243
32,58,3924,3236,3,116.06919540488828
33,94,14295,3960,3,135.08808585377983
20,73,12063,3692,1,90.04848931917715
18,82,5537,3726,1,80.2623857829613
41,90,16470,2770,1,92.75282024504097
34,84,3954,2472,3,116.7017025268142
53,76,9666,2724,3,125.7116005673826
20,78,13143,2417,3,127.23418025053226
38,60,4881,2366,2,91.39280049413325
47,66,7582,2691,2,96.4046311757359
59,58,12437,2910,1,77.62589346994577
24,54,6517,3116,1,82.54211311411689
28,54,19375,3718,1,93.35351374080354
29,93,4291,3140,3,126.90085204934833
40,61,5829,1606,1,75.05271565206215
28,87,12166,2977,1,83.6426987423798
56,89,15634,3565,3,122.39681375822578
18,91,4943,2222,1,79.72059076439109
25,52,19188,3187,1,93.68584197583738
19,81,11703,2091,1,88.32683022107432
24,74,17665,2715,1,98.8086419203273
44,58,14009,2570,1,85.3752611673417
52,89,8596,3441,2,97.22851534414559
54,92,14195,3498,2,101.23537297350163
31,98,5192,2007,3,120.8168992746259
33,61,1911,1608,1,85.1183221825153
30,60,244,2887,2,87.42598614105421
55,70,10291,3006,1,78.7153994617608
23,97,16549,3426,1,90.75532259603966
19,68,9487,1990,2,100.99580434568632
54,64,7558,3022,2,90.66833091146454
45,92,7416,1920,1,83.4241989401202
36,86,6705,2171,2,104.07464048797353
55,76,9322,1991,1,73.34824495514631
51,59,8571,2868,1,81.6476583725078
47,92,19297,2060,1,79.94119244292817
29,74,3491,2810,2,108.10030015627078
47,77,6383,2780,1,75.61987161639237
33,80,10659,2899,2,101.87326317737752
37,74,2230,3755,2,91.68075012654268
30,86,5902,3343,1,78.0500192375226
18,51,14293,3503,1,91.52015080990974
50,85,5728,1687,3,113.20850761120434
47,93,515,3465,1,80.30433880163136
40,94,1550,1766,2,103.27274169874376
23,69,3668,1532,3,116.59035277873485
25,83,14147,2501,1,100.88257965081323
55,75,18926,2018,3,130.48865843321332
46,70,9626,3736,3,126.61215855957713
51,79,13932,2141,1,76.26548149001817
54,77,17356,2815,3,119.73684694399823
40,67,14943,1873,2,99.43362056737858
52,95,3329,2733,2,90.61217786313887
48,73,19176,1896,1,87.66161406304569
29,70,7306,3160,2,101.96860370992783
49,82,4865,2567,2,91.6515499009999
34,81,7399,2537,1,70.63248185853057
45,88,14435,1844,3,124.84327478589613
42,64,15481,2206,1,87.50149715172259
46,98,15523,1521,2,108.14215376707668
33,97,4845,2932,3,123.1610523905114
31,57,4040,2797,2,95.07764377954894
34,98,12367,3378,1,87.93523551892179
40,66,4168,2314,2,84.14421540147659
41,85,8927,1704,1,79.48341651010311
30,69,51,2482,3,114.92737023937843
40,90,252,3838,2,91.99489463995383
40,96,18277,3414,2,108.15235106196243
22,62,790,3537,1,71.67683488407289
18,68,17097,1677,3,132.79093107711955
32,77,17882,3200,1,88.43911404980655
54,87,16772,1647,3,128.09134119048693
54,58,12175,2594,1,76.53523479805833
29,58,19311,3212,2,111.00920777677612
20,66,18143,3569,2,110.71746516034503
41,50,10247,3894,2,107.40045625903616
36,63,2004,3966,1,76.82097775202851
39,61,11449,2603,3,122.22006941315338
23,62,19637,3482,2,114.57340201892782
47,62,11339,2396,2,104.59174962110562
56,72,7549,3797,1,80.68684669009878
58,63,8821,1818,1,74.76101089066837
57,88,8978,2977,2,89.6128744606337
25,51,15352,2231,3,127.32787805944584
51,75,6923,3164,3,123.15832904829378
26,90,14678,2607,1,84.04570969609522
26,85,10305,3575,1,80.70740451160636
26,89,630,3257,1,73.52368464351437
59,96,14068,1839,2,106.27710582818534
54,86,5005,3733,3,116.06405842005809
29,74,18005,3914,3,131.53603739838698
40,91,16993,2399,2,100.76538561885445
36,58,3840,2211,1,72.79824149106068
33,63,16109,3618,2,119.7078068945485
26,61,15996,2252,3,130.10951002107254
43,69,9983,3813,1,83.12897297664856
41,84,11167,1575,1,82.92146316647967
54,50,9968,1568,1,87.02764967145625
46,77,17714,1821,1,87.29073960160694
43,68,16450,3463,2,102.10836952175627
53,57,5440,1727,3,118.19968123985468
43,70,5920,3894,3,118.15942874372321
36,76,13771,1851,2,104.97120106142621
44,75,1806,1560,1,75.8413615961002
33,54,9092,1766,3,120.80305331728887
48,65,971,2695,1,66.41840478487475
55,87,9271,1609,1,76.10959090375577
41,63,16826,3791,3,126.18329310542026
26,86,838,3320,2,99.59823601817784
23,52,11823,3289,3,134.87649455484137
54,66,5005,3559,2,98.79620215105074
31,96,16442,2675,2,103.58752380049376
52,54,13382,2007,1,87.50773973013204
48,95,981,1751,2,98.08585744752992
52,76,11779,2530,3,111.84589300295326
46,72,12094,2708,1,77.00505209900561
52,50,7900,2585,2,97.36056565663911
49,94,7698,3501,2,93.30033821367863
38,77,14990,2049,2,116.65022642830851
42,88,8833,1880,2,98.3133767212584
47,80,5629,1862,3,120.2191079511247
40,56,3867,3013,1,76.08842229649734
22,68,13748,2065,3,132.21374335780575
56,79,4815,2877,3,116.32112928245837
18,51,18166,1860,1,100.26855279423984
38,53,19734,1955,2,106.79003553520899
23,56,16718,3183,1,81.3692882015296
50,92,10188,3615,2,103.47959205884439
35,79,17835,3918,1,82.16521479750789
47,69,3472,3516,3,112.76947886607688
40,57,2772,3443,1,77.40619475544558
22,78,6928,3799,1,85.79772229910661
20,88,13514,3214,3,135.74190392535627
29,67,12278,1805,1,85.30751021232034
51,79,350,2925,1,73.45486990956783
36,74,16729,1647,1,93.08659186549741
52,54,456,2818,3,108.91660446824234
28,88,12132,2117,2,98.99810422817472
49,99,16030,3220,1,89.00217876925153
24,82,3528,2499,3,122.48872235757567
53,97,17619,1742,1,77.53153241814582
30,76,18968,2658,2,117.4318419980382
20,52,6677,2986,1,80.13306005555083
31,71,15145,2671,3,133.97731974152978
37,82,19526,1638,1,94.27823015294003
40,56,11810,1601,2,105.13887489543302
20,50,9868,1895,3,130.62266082702206
42,79,615,3999,1,75.28463393538479
27,50,4119,2230,3,127.83194065003507
36,86,4182,3660,1,73.00528378899756
48,79,10118,3051,2,102.33048726442188
32,98,5634,3420,3,115.50993438798636
37,55,8016,1509,2,98.41259085114281
52,62,13122,3885,3,121.0399520453127
55,53,5690,2755,1,76.6319236824103
38,79,8633,3330,1,73.73199207248184
34,66,422,2508,2,87.97205100032684
20,94,2974,2103,2,94.82980985285771
59,82,14181,3900,1,86.24621559474214
50,87,15892,3478,1,94.49870643354897
46,85,2850,2692,2,90.16001238161081
34,81,4078,2130,1,79.63106550038803
32,60,15201,2877,3,138.4880354024638
21,96,5379,3659,2,99.85775870969553
23,65,4342,2655,1,77.72187313978391
36,72,8456,3721,2,98.11242599719483
40,98,19350,2640,1,85.38820289046795
27,70,16743,3207,1,90.07570753701751
41,93,11340,2745,1,92.39426946504003
34,88,7671,3804,3,130.46547614350925
33,64,1173,3953,2,96.48732943492821
48,91,5026,3899,3,119.40703440537908
39,81,12711,3853,3,130.5410022260324
28,80,2252,3306,1,80.41265787789415
48,66,11767,3604,3,121.90768554624668
44,63,10578,1755,2,90.43570531388076
51,65,12862,2614,1,82.36790182872215
54,63,16001,3825,3,122.88283038731758
48,67,10794,2096,1,70.73400643293577
55,61,3574,1822,3,104.7210696132774
26,53,11657,2432,1,79.33225558614365
53,71,5756,3778,2,102.51664338189619
52,74,11597,3994,2,96.69942861459563
56,94,3134,3115,1,64.13428885327535
46,72,12716,3156,2,96.86078528337165
47,82,9759,3322,3,123.01795284854624
19,69,10304,3416,2,96.95250834697595
44,94,19789,3728,1,91.52748629645666
25,61,5743,1652,3,119.11962290309769
33,85,9865,2937,2,101.98480064225423
36,73,14230,3712,2,102.93545112431298
21,61,6871,2773,2,108.2611605693956
25,93,6993,3186,3,127.26880246651852
28,86,5687,2205,1,88.37326350694346
18,81,92,2881,2,97.9391681089117
41,62,5994,1806,2,94.17263090254254
19,84,6364,2333,1,93.0055269178786
58,72,13374,1677,1,73.82611042483694
47,70,19031,3159,3,132.19197332441084
59,81,1452,3388,3,106.41359039486098
50,91,11622,3082,2,98.63393202627847
18,73,11351,2806,2,115.0238242474524
46,98,2979,3003,1,74.6795933035602
38,93,15258,2476,3,119.06213022910994
51,74,17445,1955,1,85.6017292304885
20,95,19842,2612,2,110.49754746585134
24,56,18819,3365,3,134.28056489937637
49,89,12562,2304,3,118.87499226344187
49,89,11231,2818,1,77.13259023455853
26,74,19224,1671,2,114.28847752428253
21,51,10816,3607,2,105.49495891223783
19,82,11123,3625,1,78.47965005702781
39,71,15856,2933,3,126.39086726501925
21,83,11018,3333,2,102.49684198062366
18,73,12605,2841,2,110.80534954549648
41,50,9952,2140,2,96.683887992933
51,58,3881,2838,1,64.29960164039838
42,69,6033,3271,2,100.87053194300495
30,97,1267,1614,2,94.8215862495515
39,83,17214,3170,3,130.8317478473073
21,56,3281,3698,3,123.23429072384226
32,68,2855,3057,2,102.36122587096672
36,76,17247,1559,1,81.92604706782726
34,85,5096,2138,2,95.96338156126622
52,78,1512,1522,3,107.66730413812745
48,72,395,2890,3,118.7448086668747
35,89,6870,2894,2,104.00413998362968
54,62,19246,3863,2,115.0143864592251
33,97,14581,1899,3,117.71738780106513
45,92,9481,1879,2,109.15729784864376
19,60,9099,2897,3,126.22228724672766
40,89,19525,2040,1,89.34127711371055
45,55,18805,1514,2,105.21412714338237
26,98,16051,1546,2,116.97172142727014
36,67,221,1713,3,124.36484583590779
57,86,2168,1770,2,92.27913128085633
52,54,2227,2796,2,83.09352277381498
30,69,15121,1650,3,126.96489303265813
34,82,6547,2417,1,78.61532495451152
25,63,16259,1738,1,88.40381502336588
27,77,8633,2885,2,108.63541289185339
51,98,9819,3751,2,97.36625020898643
57,92,4166,2852,2,101.01059966567391
32,90,3216,2452,2,94.06009785520162
59,65,18823,2821,2,113.75034016170562
50,99,16195,2452,1,81.89089497620908
50,50,1396,3996,1,76.02820009275817
20,52,3105,3443,1,65.50685240951432
53,60,14340,2437,3,119.56492701043935
19,92,3614,1653,3,123.17746132074112
55,52,19132,2190,2,113.8936892268238
34,75,14401,3304,2,107.03178193181921
31,58,7458,2698,2,102.74250183308492
44,82,16906,3317,2,104.50298358212648
19,60,16543,2352,2,114.3553534296281
55,67,12561,3469,1,78.59842000697523
55,98,16252,1503,3,132.97619123326066
37,61,11674,1965,2,100.69411554787325
24,55,7991,1816,1,84.21762892089666
33,65,19548,2733,2,116.70367257269065
34,70,16820,2111,3,135.10655133266107
28,73,19442,2769,1,89.94969205829061
56,98,3503,1923,1,72.31648748441125
32,98,14304,2396,3,127.04629545279134
21,64,12130,1994,3,135.80861998147375
20,84,4384,1812,1,79.93324436755704
24,92,12719,1884,1,82.26097836029132
41,51,10854,1605,2,107.84334564287364
33,93,11791,3973,3,126.84119888729604
53,63,18994,3511,1,97.52362614832131
30,67,9671,1805,3,124.85560079952198
23,70,14899,3624,3,131.01405703232774
23,75,12836,1670,2,99.38648347813087
29,66,18863,2545,1,98.22620710831178
56,88,16900,3576,2,106.38840861046165
39,64,4360,3314,3,122.06303799787682
53,68,14099,3121,1,89.89110780206174
59,93,16683,2826,1,85.08667054196816
48,94,11941,1932,2,105.90286659369247
59,65,10885,3884,2,104.93940915795923
24,54,13799,3927,2,112.17729730912006
18,52,5925,3446,3,123.71143840655037
